topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1369181211562741760	http://twitter.com/user/status/1369181211562741760	The world needs to ramp up efforts to combat COVID-19 — and countries must not let their guard down even as vaccines are rolled out, a WHO doctor said amid a rise in cases that comes after six consecutive weeks of declines https://t.co/bsmfU9vzeO	0
COVID-19	1369173776034721801	http://twitter.com/user/status/1369173776034721801	#Delhi announces free #Covid-19 vaccines at government hospitals in the capital city. Deputy CM Manish Sisodia says the government has earmarked Rs 50 crore budget for the same and they aim to increase per day vaccination too. #Covid19 #ManishSisodia	0
COVID-19	1369145170520809474	http://twitter.com/user/status/1369145170520809474	Gila County is one of the first counties in the country to administer COVID-19 vaccines to the general population. Coming up at 10pm, @Edgar_Cameraman and I will take you there and show how they were able to make this possible @KVOA https://t.co/K7aJGLzXNw	0
COVID-19	1369138873683615748	http://twitter.com/user/status/1369138873683615748	@dino_melaye ✅ The results showed that four weeks after the ‘FIRST DOSES’ of the Pfizer BioNTech and Oxford AstraZeneca vaccines were administered the risk of hospitalisation from COVID-19 fell by up to 85% (95% confidence interval 76 to 91) and 94% (95% CI 73 to 99) https://t.co/1WyZ0QclqA https://t.co/CbymZRRYDJ	0
COVID-19	1369124247503736835	http://twitter.com/user/status/1369124247503736835	I spent an hour getting myself validated and signed up with Oregon’s Covid vaccine website. Set up an account, email confirmation, etc. Then it asked if I wanted to locate a nearby vaccine station. I clicked “Yes.” A prompt pops up: “Sorry. There are no vaccines available.” 😠	0
COVID-19	1369117017140326401	http://twitter.com/user/status/1369117017140326401	Residents 75 and older in Monteregie can now get COVID-19 vaccines https://t.co/epmftFVlIg	0
COVID-19	1369106056488624128	http://twitter.com/user/status/1369106056488624128	#NEW at 11PM: People 50 and older can soon get COVID-19 vaccines in Ohio. Governor Mike DeWine said they are eligible as of Thursday morning. Those we talked with included in the next phase said there is hope in the doses to come. #wlwt @wlwt https://t.co/rQ1dQtOcJN	0
COVID-19	1369039067070005255	http://twitter.com/user/status/1369039067070005255	Wondering which #COVID19Vaccine is right for you, whichever one is available to you upon eligibility. All the FDA-approved vaccines are safe and effective. https://t.co/H9nHMsZut5	0
COVID-19	1369029513821163520	http://twitter.com/user/status/1369029513821163520	To date, more than 172,000 people have received at least one dose of the COVID-19 vaccine in Pinellas County, and more than 50 percent of the senior population has received a vaccine. For the latest information about vaccine availability locally, visit https://t.co/JrGsVeDYHU.	0
COVID-19	1369017164695543810	http://twitter.com/user/status/1369017164695543810	As of 3/7, we've offered vaccination opportunities to 36,453 unique employees. All CPS staff are now eligible to receive COVID-19 vaccines. For more information, visit https://t.co/69sr9qqX3w. https://t.co/L9nh9tWUDZ	0
COVID-19	1369016263981359117	http://twitter.com/user/status/1369016263981359117	We had only about 40% of the city of Newark and the surrounding region ready and willing to take the vaccine when it arrived. Now that number is closer to 60%, said the president of Newark Hospital. https://t.co/4Ypw4C2kLd	0
COVID-19	1369013583774941186	http://twitter.com/user/status/1369013583774941186	NEWS: The first 6,000 doses of the Johnson &amp; Johnson vaccine arrived today, adding to our supply of safe and effective COVID-19 vaccines. With this FDA-approved vaccine, we can vaccinate more as N.C. expands eligibility to Group 3. More: https://t.co/69QkSATtOR #ThisIsMyShot	0
COVID-19	1369009423767732225	http://twitter.com/user/status/1369009423767732225	VA Providing COVID-19 Vaccines to Vets 75 and Older, Those With Underlying Conditions https://t.co/tY50oOYmxo	0
COVID-19	1369002040886784007	http://twitter.com/user/status/1369002040886784007	Gov. Mike DeWine says this week, Ohioans 50 and up will be eligible for COVID-19 vaccines, as well as those with the below health conditions. https://t.co/joyiOUy8Q9	0
COVID-19	1369000020440154116	http://twitter.com/user/status/1369000020440154116	“This is a special day when two dynamic European leaders come together to Jerusalem to discuss together how we continue the battle against COVID,” Netanyahu said, pointing to the possibility of joint investment in productions of facilities for vaccines. https://t.co/mXoPzKNOI3	0
COVID-19	1368991124615012356	http://twitter.com/user/status/1368991124615012356	Polk County has FIRST DOSE ONLY COVID-19 vaccine appointments available March 10 or 11 for Groups 1, 2 &amp; 3. Schedule your appointment at: https://t.co/Gz4yFCamvT. For in English and Spanish from @ncdhhs about eligible groups: https://t.co/vFa4ndAZmR, https://t.co/prh98gw8cR. https://t.co/k1HrZWTMwK	0
COVID-19	1368990026856620038	http://twitter.com/user/status/1368990026856620038	Amerijet flew 350,000 doses of India-produced AstraZeneca C-19 vaccines to destinations in the Caribbean + Central America https://t.co/8g39VQ68Me	0
COVID-19	1368966032518488064	http://twitter.com/user/status/1368966032518488064	As of Feb. 22, nearly 3,400 patients had received first doses of COVID-19 vaccines at #HeritageHall and &gt;1,500 had received second doses, thanks to an incredible partnership with @ACCHD_OH &amp; @OhioHealth O'Bleness Hospital. #CareLeadsHere @ohiou @CHSPOhio https://t.co/qdjFQrAJOW	0
COVID-19	1368963803845648394	http://twitter.com/user/status/1368963803845648394	Case Western Reserve University and the City of Cleveland are partnering to provide COVID-19 vaccines. ·         THURSDAY 9 am – 3 pm CWRU (216) 368-1964 ·         SATURDAY 9 am – 3 pm Thurgood Marshall (216) 664-2222 ·         For more info: https://t.co/QN3BhE0C0Z https://t.co/63BJ1tCoC4	0
COVID-19	1368963287543652354	http://twitter.com/user/status/1368963287543652354	COVID vaccines may impact COVIDtesting, but not in the way you might think. We answer 5 top questions on testing now that COVIDvaccines are here: https://t.co/gqX0bqDjkU https://t.co/tXN5oi5wmg	0
COVID-19	1368955052698726404	http://twitter.com/user/status/1368955052698726404	With the arrival of a new COVID-19 vaccine that only requires a single dose, we learned more about how it differs from the Moderna and Pfizer vaccines from Dr. Elizabeth Connick, chief of the UArizona College of Medicine’s infectious diseases division. https://t.co/FyJ9cKaEpC	0
COVID-19	1368953035276320769	http://twitter.com/user/status/1368953035276320769	It's more than just talk: Public Health has been setting aside 25% of all vaccines they receive for clinics targeting minority communities. I'm excited to say we've become a model for the state and other communities around Ohio! https://t.co/1RPXzDWj16	0
COVID-19	1368949365965021185	http://twitter.com/user/status/1368949365965021185	The IHS continues to make progress towards our goal of administering 1 million #COVID19 vaccines by March 31, with more than 655,000 so far. Follow our progress at https://t.co/wLjqtYN9ok, and help us protect your community by getting the vaccine. #IndianCountry #NativeHealth https://t.co/qsfmriXWD0 https://t.co/bZofbUIWZq	0
COVID-19	1368938075360010241	http://twitter.com/user/status/1368938075360010241	The world is going towards vaccination and doing it. We will talk of everything but the vaccine. Where is the $150 million or so that was supposed to be for buying vaccines. https://t.co/cGHdd3AKZ6	0
COVID-19	1368927614665113602	http://twitter.com/user/status/1368927614665113602	Russia is — surprse, surprise — spreading disinformation about COVID-19 vaccines in the US. And just like he did in 2016, Trump is helping them https://t.co/viUePmiFpc	1
COVID-19	1368908106537779201	http://twitter.com/user/status/1368908106537779201	Last week, eligibility for the COVID-19 vaccine was extended to those 50 and older through the state's program; and teachers through the federal pharmacy program. Find out where you can sign up for your shot in Bloomington. https://t.co/L4TkbLzHln	0
COVID-19	1368852223958994945	http://twitter.com/user/status/1368852223958994945	LOOK: PAF Black Hawk helicopters delivered 500 PPE sets and 278 vials of Covid-19 vaccines to #Basco, #Batanes today, 08 March 2021. AFP assets are being used to transport medical supplies and vaccines nationwide. #DuterteImpact #OneDefenseTeamPH 📷 DND PH https://t.co/67FlNV6M1d	0
COVID-19	1368839558847209472	http://twitter.com/user/status/1368839558847209472	#AskWestminster Live Event Minister for COVID-19 Vaccine Deployment, @nadhimzahawi, answers your #CovidVaccine questions. Join us live on Wed 10 March at 6:30pm on Facebook or YouTube. Find out more and register: https://t.co/SIsIr7QfJa @leader_wcc #Westminster	0
COVID-19	1368797443119316992	http://twitter.com/user/status/1368797443119316992	@critica18495985 DEPOPULATION is REAL and it is very true-vaccines can do a very efficient job Much easier than 'gas chambers' I do not believe there is any difference in crimes Only the cause of death DO NOT TAKE their 'cure; worse than the disease https://t.co/ppAqJ8xuqk	1
COVID-19	1368739495042895873	http://twitter.com/user/status/1368739495042895873	China will further support the ASEAN in combating the COVID-19 epidemic. China is providing vaccines to ASEAN countries and supporting Indonesia's efforts to become a hub for vaccine production of Southeast Asia, State Councilor and Foreign Minister Wang Yi said on March 7. https://t.co/wjxTfrKWuq	0
COVID-19	1368731945371279362	http://twitter.com/user/status/1368731945371279362	China has provided and is providing COVID-19 vaccine aid free of charge to 69 developing countries in urgent need, while exporting vaccines to 43 countries, State Councilor and Foreign Minister Wang Yi said on March 7. https://t.co/tC4z7XhI5X	0
COVID-19	1368694196542992388	http://twitter.com/user/status/1368694196542992388	Sometime this month, all Floridians age 60 and up will be eligible to receive COVID-19 vaccines, an expansion beyond the current restriction limiting the shots to people age 65 and over. https://t.co/uKuvGbVCZQ	0
COVID-19	1368633709721686017	http://twitter.com/user/status/1368633709721686017	“Vaccines, testing, and tracing: The bill directs $46 billion to the Department of Health and Human Services to detect, diagnose, trace, and monitor Covid-19.” Great news for rapid testing and vaccines!! $SONA @SonaNanotech https://t.co/DsuzVqizf2	0
COVID-19	1368609535703842826	http://twitter.com/user/status/1368609535703842826	https://t.co/U5hMAXUx7t this is great,but why can't Ontario do both locations for seniors and locations for the general public.Why brake down in various group's or a specific group with the general public.We have four providers now.Vaccines were not done that way years previou	0
COVID-19	1368577998010671113	http://twitter.com/user/status/1368577998010671113	“Wealthier nations like the United States, Britain, France and Germany pumped billions of dollars of taxpayer money into developing the vaccines, but little public investment has gone to expand manufacturing for syringes” https://t.co/mkQVMgpqPh	0
